id,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,retweets,favorites,is_retweet
1.38E+18,BABY DADDY👶🏾,"Nairobi, Kenya",Growth Hacker,03/12/2019 14:31,3047,4523,71145,FALSE,31/03/2021 19:52,"Why are they rolling up my vaccine on a rolling paper
#SputnikV
#SputnikVaccineInKenya 
#AstraZeneca","['SputnikV', 'SputnikVaccineInKenya', 'AstraZeneca']",Twitter for Android,0,0,FALSE
1.38E+18,Richard Stephen,"Nairobi, Kenya",Kenyan citizen who advocates for better life for other kenyans,16/04/2012 06:58,90,180,238,FALSE,31/03/2021 17:45,REV. DR.THEGU MUTAHI; YOU CAN NEVER COMPARE DEATH WITH SLEEP https://t.co/HG0SHeCT6H via @YouTube #UnlockOurCountry… https://t.co/m6nB1rUMcC,['UnlockOurCountry'],Twitter Web App,1,3,FALSE
1.38E+18,Jicho TV Kenya,"Nairobi, Kenya","Breaking news, top stories of the day, stories of men and women who have had tremendous impact in their communities.",02/05/2019 07:17,221,295,219,FALSE,31/03/2021 14:58,"Shaffie Weru receives dose of Sputnik V COVID-19 vaccine. He says, ""feeling like a Russian.. After taking my first… https://t.co/SvbH7GFyyl",,Twitter Web App,1,1,FALSE
1.38E+18,Kimeli Misoy,"Nairobi, Kenya","Humanitarian at heart, educator, public policy adviser and an ardent fan of Arsenal football club. Retweets are not necessarily endorsements.",15/01/2010 16:59,11771,12299,64050,FALSE,31/03/2021 12:22,I am not rich but i wouldn't mind mobilizing resources to purchase the #SputnikV vaccine. It appears more effective. #AstraZeneca,"['SputnikV', 'AstraZeneca']",Twitter Web App,0,2,FALSE
1.38E+18,The Shawty,"Nairobi, Kenya",Drummer 🇰🇪,18/08/2011 13:33,5319,545,3338,FALSE,31/03/2021 11:07,"Needles scare me but hey, I just got the Russian #SputnikV Vaccine 🤗🤗 

#Choosebliss https://t.co/6bwMnA2rKI","['SputnikV', 'Choosebliss']",Twitter for iPhone,9,39,FALSE
1.38E+18,Muhammad Abubakar Ali 🌍,"Nairobi, Kenya","Human, humble, simple, teacher, husband and father. My tweets are my thoughts.",20/10/2011 14:54,681,3145,671,FALSE,02/04/2021 11:10,"#COVID19: Thirty blood clot cases reported in #UK after 18 million #oxfordastrazeneca jabs, says medicines regulato… https://t.co/yfwTdU5Hgo","['COVID19', 'UK', 'oxfordastrazeneca']",Twitter for Android,0,0,FALSE
1.38E+18,Bernard Ndemo,"Nairobi, Kenya","Democrat, Supply Chain Manager - Logistics & Procurement, consultant ,  Analyst, Strategist , KOT #TeamCourage #ActiveCitizens #Kenya",18/04/2012 21:33,418,605,1194,FALSE,04/04/2021 09:41,..waiting #AstraZenaca ya Mwanainchi #COVID19Vaccine not interested with #SputnikV https://t.co/CZblBQOESo,"['AstraZenaca', 'COVID19Vaccine', 'SputnikV']",Twitter for iPhone,0,0,FALSE
1.38E+18,Anyamah Douglas,"Nairobi, Kenya","A political/Security analyst, activist, social entrepreneur and public administrator.",03/02/2012 09:50,3561,4939,4674,FALSE,03/04/2021 11:51,#SputnikV Russian Vaccine Brand Manager William Ruto is now nursing injuries after Ministry of Health banned the ja… https://t.co/VTwUrb8Whs,['SputnikV'],Twitter for Android,0,3,FALSE
1.38E+18,Ruzeki,"Nairobi, Kenya","GET this MONEY💰💰

https://t.co/JV11LeE71O 

https://t.co/XrURsckjHo

https://t.co/Lj8k8shDPY",04/05/2015 08:55,2415,2484,60295,FALSE,03/04/2021 09:28,"@IMFNews Goals Vs @StateHouseKenya Usual Fraud 

#Kenya7s #SputnikV #cancelboardexams2021 #UhuruMalizaUende… https://t.co/nMAKbwjokG","['Kenya7s', 'SputnikV', 'cancelboardexams2021', 'UhuruMalizaUende']",Twitter for Android,2,2,FALSE
1.38E+18,Shadrack Kimutai,"Nairobi, Kenya",Scholar|Critic|Chebarbar ||Kenyan |Negro | SW Developer |Mentor,19/08/2011 12:17,160,49,214,FALSE,03/04/2021 07:40,In my opinion #SputnikV should be allowed into Kenya. It should not be the go to drug for the privileged and once t… https://t.co/sHJ2OFOoEy,['SputnikV'],Twitter Web App,0,0,FALSE
1.38E+18,Kenyan Ink🇰🇪🇦🇴🇹🇿,"Nairobi, Kenya",STILL NOT IN LOVE WITH THE POLICE -IDRISS,19/11/2010 20:37,16205,14220,7959,FALSE,02/04/2021 17:49,@YussufMwinyi What if I told you that what took is actually #AstraZenaca and not #SputnikV?😂😂,"['AstraZenaca', 'SputnikV']",Twitter for iPhone,0,1,FALSE
1.38E+18,Tom & Mary: Read with us,"Nairobi, Kenya",#banderasantonio1 #property_ke #propertyexpert01 #Economist #News #Diligentwatchman  Seeker of #Jesusreigns #Wisdom #Knowledge #Truth #Bibleprophecy,26/12/2011 03:57,402,2148,577,FALSE,02/04/2021 06:37,"Jesus reigns 
 #Jesus #JesusSaves #JesusIsComing #JesusisKing #HonJBMuturiEffect #GintasticEaster  ARVs 1.4m Kenyan… https://t.co/qa05UQIjOS","['Jesus', 'JesusSaves', 'JesusIsComing', 'JesusisKing', 'HonJBMuturiEffect', 'GintasticEaster']",Twitter Web App,0,1,FALSE
1.38E+18,Ruzeki,"Nairobi, Kenya","GET this MONEY💰💰

https://t.co/JV11LeE71O 

https://t.co/XrURsckjHo

https://t.co/Lj8k8shDPY",04/05/2015 08:55,2415,2484,60295,FALSE,01/04/2021 12:10,Kazi ni Kazi. @WilliamsRuto @OleItumbi @susankihika it's time for a Bottom-Up approach! #HustlerNation… https://t.co/2doCe14caJ,['HustlerNation'],Twitter for Android,1,2,FALSE
1.38E+18,Ruzeki,"Nairobi, Kenya","GET this MONEY💰💰

https://t.co/JV11LeE71O 

https://t.co/XrURsckjHo

https://t.co/Lj8k8shDPY",04/05/2015 08:55,2415,2484,60295,FALSE,01/04/2021 11:50,"@UDAKenya Goodbye @JubileePartyK 
Officially, am a member of @UDAKenya 
https://t.co/LAoCBJE3mV  ""Kazi ni Kazi""… https://t.co/bSUd3v1zrH",,Twitter for Android,1,1,FALSE
1.38E+18,Кевин,"Nairobi, Kenya","Using the @Twitter ♥️ button appropriately, since 2011.

Respect is not earned, it is the default. By default, just respect all people. Be good!",05/12/2011 12:41,214,123,36,FALSE,10/04/2021 23:06,"""The latest #TheFalconAndTheWinterSoldier episode, shows that the super soldier serum has fewer side effects than… https://t.co/ccRx81ldir",['TheFalconAndTheWinterSoldier'],Twitter for Android,1,0,FALSE
1.38E+18,pauleen,"Nairobi, Kenya","Mother, businesswoman,  go-getter, adventorous, fun-loving and Child of God!!",30/01/2013 13:03,725,525,25713,FALSE,06/04/2021 14:51,"@mohammedhersi @MOH_Kenya @Kemsa_Kenya Good,now to that #SputnikV saga...",['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,Ruth Nesoba,"Nairobi, Kenya",@BBCAfrica Regional Deployments Editor for East Africa. Kenya Editors Guild @KenyaEditors Council Member. @FPA_Africa board member. Previously @KBCChannel1,16/08/2009 05:13,3035,3054,1005,FALSE,09/04/2021 08:51,A private company that imported the #SputnikV vaccine to #Kenya is seeking to re-export it back to #Russia.… https://t.co/2qMv0vtGbf,"['SputnikV', 'Kenya', 'Russia']",Twitter for Android,0,1,FALSE
1.38E+18,Kibii Eliud,"Nairobi, Kenya",Subeditor and Siasa curator @TheStarKenya |Current Affairs| International Relations| #digitaldiplomacy| Harlequins| Chelsea| eliud.kibii@radioafricagroup.co.ke,28/06/2011 13:57,2419,2027,1656,FALSE,14/04/2021 10:01,"#Somalia rolls out its vaccination, using #China's #Sinovac vaccine. It is manufactured by #Sinopharm. https://t.co/dfRW7MdGdw","['Somalia', 'China', 'Sinovac', 'Sinopharm']",Twitter Web App,1,2,FALSE
1.39E+18,🄵🅁🄰🄽🄲🄸🅂 🄰🅈🅆🄰🇰🇪,"Nairobi, Kenya",Development Practitioner. Dad. Reggae Enthusiast. I am a work in progress.,20/09/2009 17:48,1164,1880,10180,FALSE,22/04/2021 05:16,"@DrMercyKorir So, @MOH_Kenya, do we have an iron clad guarantee that the #OxfordAstraZeneca 2nd doses will be avail… https://t.co/TVoIbHDjlX",['OxfordAstraZeneca'],Twitter for Android,1,1,FALSE
1.38E+18,Muhammad Abubakar Ali 🌍,"Nairobi, Kenya","Human, humble, simple, teacher, husband and father. My tweets are my thoughts.",20/10/2011 14:54,687,3180,677,FALSE,20/04/2021 07:39,"Now, #Austria is in talks with #Russia to buy a million doses of #SputnikV and will use the vaccine after #EMA appr… https://t.co/pSudG1KKsx","['Austria', 'Russia', 'SputnikV', 'EMA']",Twitter for Android,0,0,FALSE
1.38E+18,Muhammad Abubakar Ali 🌍,"Nairobi, Kenya","Human, humble, simple, teacher, husband and father. My tweets are my thoughts.",20/10/2011 14:54,687,3180,677,FALSE,20/04/2021 07:39,The efficacy of the two-shot #SputnikV vaccine was initially greeted with scepticism by some Western scientists. Ho… https://t.co/g0flSCaLSR,['SputnikV'],Twitter for Android,0,0,FALSE
1.38E+18,David Ndeda,"Nairobi, Kenya","Christian/Journalist/Voice-over artist/Writer @Standardmedia. Jesus all the way. 
davidndeda92@gmail.com
+254-723810443",25/07/2016 10:35,730,2499,2432,FALSE,14/04/2021 20:03,"Oh no, such kids should be relaxed at the comfy of their parents' divan watching cartoon network.
Never miss an opp… https://t.co/7mfuEvmptt",,Twitter for Android,0,2,FALSE
1.40E+18,Celvin.I,"Nairobi, Kenya",,15/02/2011 12:08,228,648,21021,FALSE,20/05/2021 16:35,God help us if @MOH_Kenya are the saviors the same people who banned #SputnikV 🙆‍♂️🤦‍♂️🤦‍♂️ https://t.co/AfvCtfCHgw,['SputnikV'],Twitter for Android,0,0,FALSE
1.41E+18,Kimeli Misoy,"Nairobi, Kenya","Humanitarian at heart, educator, public policy adviser and an ardent fan of Arsenal football club. Retweets are not necessarily endorsements.",15/01/2010 16:59,11564,12158,65371,FALSE,30/06/2021 09:35,What makes it difficult for the Kenyan government to procure #Moderna or #PfizerVaccine for the Kenyans. Why should… https://t.co/zqRlowxKl3,"['Moderna', 'PfizerVaccine']",Twitter for Android,0,1,FALSE
1.41E+18,Michael Muchiri,"Nairobi, Kenya",Civil Engineer working in Kenya. With a Passion for development and maintenance of infrastructure.,31/01/2011 17:39,1623,3616,6907,FALSE,01/07/2021 17:03,"Who do we believe, considering that a study by the University of Oxford, on AstraZeneca's COVID-19 vaccine, confirm… https://t.co/MtQaqpBTax",,Twitter Web App,0,2,FALSE
1.41E+18,Michael Muchiri,"Nairobi, Kenya",Civil Engineer working in Kenya. With a Passion for development and maintenance of infrastructure.,31/01/2011 17:39,1623,3616,6907,FALSE,01/07/2021 17:02,"Who do we believe, considering that a study by the University of Oxford, on AstraZeneca's COVID-19 vaccine, confirm… https://t.co/gFUm9cj5af",,Twitter Web App,0,0,FALSE
1.41E+18,Michael Muchiri,"Nairobi, Kenya",Civil Engineer working in Kenya. With a Passion for development and maintenance of infrastructure.,31/01/2011 17:39,1623,3616,6907,FALSE,01/07/2021 17:01,"Who do we believe, considering that a study by the University of Oxford, on AstraZeneca's COVID-19 vaccine, confirm… https://t.co/ZAy0S6VMbG",,Twitter Web App,0,0,FALSE
1.41E+18,Teddy Gor,"Nairobi, Kenya","#An Adroit Molecular Scientist
#An innovator
#A Faithful Adventist
#An Optimist that the youth can leave a legacy on this 3rd planet no matter their background",22/09/2016 05:58,79,282,82,FALSE,09/07/2021 06:19,@WHO @WHOKenya @DrMikeRyan This is also a rally call for large pharmas to open up in different continents and not t… https://t.co/z3o4wkuLfH,,Twitter Web App,2,16,FALSE
1.43E+18,Kenya Projects,"Nairobi, Kenya","Showcasing government development Projects geared towards sustainable development.
#KenyaProjects II #KenyaYaendelea",16/09/2020 07:04,5060,280,9429,FALSE,23/08/2021 06:06,"Moderna Vaccine.

The country has received the first shipment of 880,460 doses #Moderna vaccine today.

This is the… https://t.co/z3H8Ku8VaH",['Moderna'],Twitter Web App,4,13,FALSE
1.43E+18,Kenya Yearbook Editorial Board,"Nairobi, Kenya","State Corporation under Ministry of ICT, Innovation & Youth Affairs mandated to enhance Government communications. communications@kenyayearbook.go.ke",14/02/2011 15:08,2747,997,973,FALSE,23/08/2021 05:30,"#kenya today received 880,460 doses of #Moderna vaccine.  This is the first shipment of 1.76 million doses donated… https://t.co/iQGxGcO3mq","['kenya', 'Moderna']",Hootsuite Inc.,4,8,FALSE
1.44E+18,The Brief,"Nairobi, Kenya",Comprehensive and objective,17/05/2019 13:24,472,364,386,FALSE,18/09/2021 09:27,"#Kenya receives 200,000 #Sinopharm  #CovidVaccine from #China  https://t.co/YLemvMbONn","['Kenya', 'Sinopharm', 'CovidVaccine', 'China']",TweetDeck,0,0,FALSE
1.44E+18,"Susan Mochache, CBS","Nairobi, Kenya",Principal Secretary - Ministry of Health,21/03/2017 10:21,13640,198,136,TRUE,18/09/2021 08:25,"We have today received 200,000 doses of #Sinopharm  from the Government of China.More doses of the vaccines will be… https://t.co/Zy4IqhY7jR",['Sinopharm'],Twitter Web App,0,5,FALSE
1.45E+18,Muhammad Abubakar Ali 🌍,"Nairobi, Kenya","Human, humble, simple, teacher, husband and father. My tweets are my thoughts.",20/10/2011 14:54,785,3269,861,FALSE,19/10/2021 13:54,"#SouthAfrica drugs regulator will not approve emergency use application for #Russia's #SputnikV #COVID19, citing co… https://t.co/AItc5aBHlz","['SouthAfrica', 'Russia', 'SputnikV', 'COVID19']",Twitter for Android,1,0,FALSE
1.46E+18,Aly-Khan Satchu,"Nairobi, Kenya",https://t.co/TSDvPIA9og Banker Interest rate Macro Geopolitical Africa that kind of thing,19/02/2009 14:43,578622,20297,36117,TRUE,08/11/2021 02:55,"#Moderna #BioNTech #vaccine 
https://t.co/2DO3Yf71lg @oguztur

23-AUG-2021 ::  We have now crossed peak Vaccine Eup… https://t.co/nP7RnU4Ck7","['Moderna', 'BioNTech', 'vaccine']",TweetDeck,1,2,FALSE
1.38E+18,felix michira,"Mombasa, Kenya",Always be wise wisdom is better than silver and gold,08/02/2021 10:43,49,661,1561,FALSE,27/03/2021 13:43,the use of the vaccine has been approved in kenya....#SputnikVaccineKenya #SputnikV https://t.co/085G7kEzjj,"['SputnikVaccineKenya', 'SputnikV']",Twitter for Android,0,0,FALSE
1.38E+18,Major Ally,"Mombasa, Kenya","Always believing 🙏
⚖️
LLB
@LFC",12/09/2019 18:25,719,852,3145,FALSE,31/03/2021 05:18,I am ready for any vaccine ...I just now need a photographer 😅 hua mnapata wapi? #CovidVaccine #AstraZenaca #SputnikV,"['CovidVaccine', 'AstraZenaca', 'SputnikV']",Twitter for Android,0,14,FALSE
1.38E+18,ALASIRI MOTORS 🇰🇪🇹🇿🇺🇬,"Mombasa, Kenya","We Deliver Cars 

Tel : 0705 030 596",15/02/2020 22:15,4276,4033,5521,FALSE,30/03/2021 17:16,"They say #love is in the air, so I
Hold my breath until my face turn purple

#raila 
#TuesdayTakatifu 
#Kenya… https://t.co/UcqACG8HHp","['love', 'raila', 'TuesdayTakatifu', 'Kenya']",Twitter for Android,0,2,FALSE
1.38E+18,Shadrack Okello©🌍🇰🇪,"Mombasa, Kenya",An enthusiast Writer|Bachelors StudentMKU|Brand Promoter|Google Certified Digital Marketer|CEO ShadrArt Soul|Adventurous|Tech Obsessed|Sports|Walking The Talk|,06/06/2014 06:07,810,1843,58390,FALSE,30/03/2021 14:58,@WehliyeMohamed @ahmednasirlaw Of course when they hear that it's #SputnikV and it's from Russia and its administer… https://t.co/R3pT1Kurwo,['SputnikV'],Twitter for Android,0,10,FALSE
1.38E+18,BRAVE ONE,"Mombasa, Kenya","The fear of the Lord is the beginning of wisdom, and knowledge of the Holy One is understanding. 
Proverbs 9:10",07/10/2016 06:05,1338,1637,5745,FALSE,31/03/2021 19:34,#SputnikV  is now business on Kenya. I hear it goes for 8k per dose. Now they'll find everything wrong with #AstraZeneca.,"['SputnikV', 'AstraZeneca']",Twitter for Android,0,0,FALSE
1.38E+18,abdulaziz ahmed,"Mombasa, Kenya",Ardent reader.fervent about nature & life.nomad from north .NFD champion...Civil Engineer..GUNNERS,27/05/2011 15:19,726,617,12655,FALSE,31/03/2021 12:54,Utajua Kenyans are exploited lot when #SputnikV costs $20 in Brazil but in Kenya ni $80.,['SputnikV'],Twitter for iPhone,1,4,FALSE
1.38E+18,Shadrack Okello©🌍🇰🇪,"Mombasa, Kenya",An enthusiast Writer|Bachelors StudentMKU|Brand Promoter|Google Certified Digital Marketer|CEO ShadrArt Soul|Adventurous|Tech Obsessed|Sports|Walking The Talk|,06/06/2014 06:07,816,1845,58880,FALSE,03/04/2021 16:48,@OliverMathenge The individual who wrote this retaliatory letter deserves a full #SputnikV jab... h/s had the heart… https://t.co/yvRTac8CkP,['SputnikV'],Twitter for Android,0,21,FALSE
1.43E+18,Babra Tymek,"Mombasa, Kenya","📌DM 4 promo
📌Gain active followers
📌Follow me and put my on🔔
📌Engage on my tweets to gain +500 followers 
📌Follow @wiaglobal 🔙🔜📶💯",02/05/2012 21:09,1044,1398,1771,FALSE,23/08/2021 08:00,"Top up to all networks using Paybill 979742 Go to 
♻️Mpesa
♻️ Lipa na M-pesa 
♻️Paybill number (979742) 
♻️Account… https://t.co/SVkm6V9KYd",,Hootsuite Inc.,2,0,FALSE
1.43E+18,Babra Tymek,"Mombasa, Kenya","📌DM 4 promo
📌Gain active followers
📌Follow me and put my on🔔
📌Engage on my tweets to gain +500 followers 
📌Follow @wiaglobal 🔙🔜📶💯",02/05/2012 21:09,1044,1398,1771,FALSE,23/08/2021 05:59,"Top up to all networks using Paybill 979742 Go to 
♻️Mpesa 
♻️Lipa na M-pesa
 ♻️Paybill number (979742) 
♻️Account… https://t.co/4xjqXsaymK",,Hootsuite Inc.,0,0,FALSE
1.38E+18,Arlaadi News,"Nairobi, Kenya",We cover current affairs of Somalia and the Globe. For Business inquiry info@arlaadinews.com 🇸🇴🌍,22/12/2019 11:27,5154,295,151,FALSE,07/04/2021 08:56,"#Somalia ambassador to China @Awalekullane his deputy Head of mission @Said_mire, signed an agreement with… https://t.co/ahWIGxLoFK",['Somalia'],Twitter for Android,0,0,FALSE
1.37E+18,Gabriel Dolan,"Mombasa, Kenya","Priest, Columnist, Human Rights Defender. Irish Citizen resident in Kenya for 38 years.",21/02/2013 14:50,50036,1207,2528,FALSE,25/03/2021 03:37,#CovidVaccine No surprise that access has been commercialized but @WHO yet to approve #SputnikV https://t.co/vZBgobJOF5,"['CovidVaccine', 'SputnikV']",Twitter for Android,2,7,FALSE
1.38E+18,Gabriel Dolan,"Mombasa, Kenya","Priest, Columnist, Human Rights Defender. Irish Citizen resident in Kenya for 38 years.",21/02/2013 14:50,50199,1211,2550,FALSE,03/04/2021 06:27,#WeWantSputnikV No vaccine is perfect but if the #SputnikV is so effective then why has it not been approved by… https://t.co/iIA9NzJjBU,"['WeWantSputnikV', 'SputnikV']",Twitter for Android,2,22,FALSE
1.38E+18,Gabriel Dolan,"Mombasa, Kenya","Priest, Columnist, Human Rights Defender. Irish Citizen resident in Kenya for 38 years.",21/02/2013 14:50,50199,1211,2550,FALSE,03/04/2021 05:06,"#WeWantSputnikV Maybe you do, but Argentinian President just tested positive although he was vaccinated with… https://t.co/QS7VS9xh7s",['WeWantSputnikV'],Twitter for Android,24,93,FALSE
